STD_YM|GU_CD|DONG_CD|MCT_CAT_CD|DAY_CD|USE_CNT|USE_AMT
201606|65|107|22|06|3059|1100008433
201606|65|107|22|07|2873|932594017
201606|65|107|23|01|149|11339811
201606|65|107|23|02|781|52889531
201606|65|107|23|03|954|46005907
201606|65|107|23|04|874|51762061
201606|65|107|23|05|1053|58604585
201606|65|107|23|06|986|71838380
201606|65|107|23|07|900|38631079
201606|65|107|24|01|1647|20649838
201606|65|107|24|02|1978|113239639
201606|65|107|24|03|2213|61962033
201606|65|107|24|04|2778|166620515
201606|65|107|24|05|3040|142331597
201606|65|107|24|06|2401|76227391
201606|65|107|24|07|2313|62557048
201606|65|107|25|01|3404|490748785
201606|65|107|25|02|19897|2388215117
201606|65|107|25|03|25453|2530687407
201606|65|107|25|04|29983|3436846242
201606|65|107|25|05|29459|3039963367
201606|65|107|25|06|20309|2353768471
201606|65|107|25|07|7782|1375304381
201606|65|107|26|01|157|14021796
201606|65|107|26|02|9351|839209926
201606|65|107|26|03|11055|995512865
201606|65|107|26|04|12630|1171836775
201606|65|107|26|05|11758|987088280
201606|65|107|26|06|10804|1176198249
201606|65|107|26|07|9131|976422038
201606|65|107|27|01|3205|91222331
201606|65|107|27|02|16810|431481145
201606|65|107|27|03|18857|524515015
201606|65|107|27|04|20426|490799253
201606|65|107|27|05|21303|533271766
201606|65|107|27|06|17655|335281033
201606|65|107|27|07|12805|278022769
201606|65|107|28|01|2693|130170232
201606|65|107|28|02|2596|168894811
201606|65|107|28|03|2247|131474180
201606|65|107|28|04|3067|210947819
201606|65|107|28|05|3343|202383151
201606|65|107|28|06|3113|199577095
201606|65|107|28|07|4361|279084809
201606|65|107|29|01|3048|69711022
201606|65|107|29|02|2701|88364810
201606|65|107|29|03|2562|126381701
201606|65|107|29|04|3201|128649434
201606|65|107|29|05|3427|142821679
201606|65|107|29|06|4063|165390986
201606|65|107|29|07|4769|151539581
201606|65|107|30|01|170977|3822320165
201606|65|107|30|02|172551|3594774440
201606|65|107|30|03|173059|3695155507
201606|65|107|30|04|215121|4651685763
201606|65|107|30|05|223093|5000220401
201606|65|107|30|06|207517|4302827381
201606|65|107|30|07|208577|4793131409
201606|65|107|31|01|50|13852569
201606|65|107|31|02|45|33828627
201606|65|107|31|03|114|85492936
201606|65|107|31|04|139|108801675
201606|65|107|31|05|173|112070702
201606|65|107|31|06|189|113556606
201606|65|107|31|07|253|180470568
201606|65|107|32|01|24918|256844664
201606|65|107|32|02|23190|225915223
201606|65|107|32|03|24095|245950689
201606|65|107|32|04|28487|295918394
201606|65|107|32|05|29953|305142489
201606|65|107|32|06|28311|285757529
201606|65|107|32|07|30180|301245464
201606|65|107|33|01|2005|71589569
201606|65|107|33|02|2403|85344676
201606|65|107|33|03|2742|98431605
201606|65|107|33|04|3229|114275716
201606|65|107|33|05|3367|130204599
201606|65|107|33|06|2904|95627118
201606|65|107|33|07|2999|119641075
201606|65|107|34|01|5|90924
201606|65|107|34|02|116|3060317
201606|65|107|34|03|232|8564055
201606|65|107|34|04|247|17900144
201606|65|107|34|05|244|12163481
201606|65|107|34|06|148|4285345
201606|65|107|34|07|81|3885516
201606|65|107|35|01|4186|293141373
201606|65|107|35|02|7064|496297440
201606|65|107|35|03|7024|594441625
201606|65|107|35|04|8903|594436480
201606|65|107|35|05|8489|687426218
201606|65|107|35|06|7510|789660106
201606|65|107|35|07|7397|715656471
201606|65|107|36|01|713|25263237
201606|65|107|36|02|2771|539562278
201606|65|107|36|03|2876|615089228
201606|65|107|36|04|3920|768745313
201606|65|107|36|05|3345|591435998
201606|65|107|36|06|2241|347647370
201606|65|107|36|07|1586|121352506
201606|65|108|01|01|3787|288540168
201606|65|108|01|02|2507|244725956
201606|65|108|01|03|2521|216772273
201606|65|108|01|04|3559|306779097
201606|65|108|01|05|3436|463904924
201606|65|108|01|06|3024|320851477
201606|65|108|01|07|4514|373689654
201606|65|108|02|01|130|18840269
201606|65|108|02|02|110|82320286
201606|65|108|02|03|111|11038557
201606|65|108|02|04|89|17179980
201606|65|108|02|05|57|5105593
201606|65|108|02|06|78|43111124
201606|65|108|02|07|197|18649106
201606|65|108|03|01|568|20907642
201606|65|108|03|02|674|34253302
201606|65|108|03|03|542|42968979
201606|65|108|03|04|935|57378117
201606|65|108|03|05|986|44959056
201606|65|108|03|06|854|34730530
201606|65|108|03|07|723|30753269
201606|65|108|04|01|13422|773559711
201606|65|108|04|02|12685|1269984942
201606|65|108|04|03|13079|1319504662
201606|65|108|04|04|15441|2128288682
201606|65|108|04|05|17441|1975393438
201606|65|108|04|06|15137|1312078112
201606|65|108|04|07|16563|1036597138
201606|65|108|05|01|2635|71060577
201606|65|108|05|02|2092|103185242
201606|65|108|05|03|2317|136418325
201606|65|108|05|04|3156|254440177
201606|65|108|05|05|3310|228359883
201606|65|108|05|06|3546|225099466
201606|65|108|05|07|4175|189508707
201606|65|108|06|01|560|24648974
201606|65|108|06|02|726|36701678
201606|65|108|06|03|699|34535592
201606|65|108|06|04|889|45454348
201606|65|108|06|05|825|37836625
201606|65|108|06|06|748|35375835
201606|65|108|06|07|985|63318832
201606|65|108|07|01|44|11881706
201606|65|108|07|02|100|17260976
201606|65|108|07|03|138|26238384
201606|65|108|07|04|131|3901603
201606|65|108|07|05|150|34636964
201606|65|108|07|06|113|1684622
201606|65|108|07|07|57|4063712
201606|65|108|08|01|11989|624961964
201606|65|108|08|02|16176|873012045
201606|65|108|08|03|18147|1048457022
201606|65|108|08|04|21292|1269598314
201606|65|108|08|05|22388|1285445783
201606|65|108|08|06|19499|1208774045
201606|65|108|08|07|14844|775477484
201606|65|108|09|02|14|691020
201606|65|108|09|03|5|4546190
201606|65|108|09|04|5|2199629
201606|65|108|09|05|5|472804
201606|65|108|09|06|28|3695167
201606|65|108|11|01|8110|155393392
201606|65|108|11|02|17884|257588673
201606|65|108|11|03|21462|347989438
201606|65|108|11|04|26050|519198600
201606|65|108|11|05|26296|605733971
201606|65|108|11|06|22380|386046675
201606|65|108|11|07|11619|246203276
201606|65|108|12|01|252|10873207
201606|65|108|12|02|724|140467246
201606|65|108|12|03|673|83249852
201606|65|108|12|04|784|63511393
201606|65|108|12|05|868|111695611
201606|65|108|12|06|677|60583391
201606|65|108|12|07|248|15585371
201606|65|108|13|01|34582|579152643
201606|65|108|13|02|56462|929782306
201606|65|108|13|03|56120|896559155
201606|65|108|13|04|67604|1040645158
201606|65|108|13|05|69232|1093922353
201606|65|108|13|06|55329|902134973
201606|65|108|13|07|48159|842054385
201606|65|108|15|01|158235|820604493
201606|65|108|15|02|200990|1003423058
201606|65|108|15|03|218572|1083498564
201606|65|108|15|04|271302|1377049002
201606|65|108|15|05|278247|1450034940
201606|65|108|15|06|231161|1173478336
201606|65|108|15|07|184458|944255893
201606|65|108|16|01|17468|979083883
201606|65|108|16|02|16622|968486908
201606|65|108|16|03|16195|845919265
201606|65|108|16|04|18972|985141055
201606|65|108|16|05|24587|1404532439
201606|65|108|16|06|22666|1213327403
201606|65|108|16|07|24312|1385404700
201606|65|108|17|01|44|3828740
201606|65|108|17|02|71|15910906
201606|65|108|17|03|155|26293894
201606|65|108|17|04|107|22890191
201606|65|108|17|05|138|50271753
201606|65|108|17|06|98|11361747
201606|65|108|17|07|82|29779787
201606|65|108|18|01|756|82080772
201606|65|108|18|02|1474|287652111
201606|65|108|18|03|1715|457084079
201606|65|108|18|04|2226|625429268
201606|65|108|18|05|2040|432299874
201606|65|108|18|06|1717|223660593
201606|65|108|18|07|1502|149816583
201606|65|108|19|01|1218|37469154
201606|65|108|19|02|1261|65413142
201606|65|108|19|03|1432|67494787
201606|65|108|19|04|1675|79764856
201606|65|108|19|05|2093|88540536
201606|65|108|19|06|2024|70719613
201606|65|108|19|07|2025|79561863
201606|65|108|20|01|5408|145547391
201606|65|108|20|02|3751|143535104
201606|65|108|20|03|4545|219368506
201606|65|108|20|04|9847|293755443
201606|65|108|20|05|7174|408128237
201606|65|108|20|06|4548|234696715
201606|65|108|20|07|6686|238058806
201606|65|108|21|01|2551|100626469
201606|65|108|21|02|11662|476825480
201606|65|108|21|03|12474|388251093
201606|65|108|21|04|16721|644031948
201606|65|108|21|05|16182|783294196
201606|65|108|21|06|12426|569690151
201606|65|108|21|07|7096|362029845
201606|65|108|22|01|2347|766863681
201606|65|108|22|02|5145|1463222115
201606|65|108|22|03|5257|1616780014
201606|65|108|22|04|7377|2063148379
201606|65|108|22|05|6774|2104818566
201606|65|108|22|06|4671|1559068512
201606|65|108|22|07|4406|1367963456
201606|65|108|23|01|1698|181599714
201606|65|108|23|02|6072|731450983
201606|65|108|23|03|7299|702241182
201606|65|108|23|04|7879|935348023
201606|65|108|23|05|8334|747046030
201606|65|108|23|06|6850|769468027
201606|65|108|23|07|5169|526382330
201606|65|108|24|01|5213|57394746
201606|65|108|24|02|7367|344512844
201606|65|108|24|03|8537|489062619
201606|65|108|24|04|10277|561307111
201606|65|108|24|05|10922|607649681
201606|65|108|24|06|8786|488204242
201606|65|108|24|07|7525|242237084
201606|65|108|26|01|765|41057131
201606|65|108|26|02|24388|3540964574
201606|65|108|26|03|29213|4661122379
201606|65|108|26|04|30888|4923783812
201606|65|108|26|05|31407|5005426980
201606|65|108|26|06|29256|5142050348
201606|65|108|26|07|20771|4135863677
201606|65|108|27|01|2858|75565033
201606|65|108|27|02|27859|1032729524
201606|65|108|27|03|31435|1110534547
201606|65|108|27|04|33858|3347133500
201606|65|108|27|05|35045|1074490894
201606|65|108|27|06|32539|1140232752
201606|65|108|27|07|22367|1267287654
201606|65|108|28|01|3899|206901369
201606|65|108|28|02|4500|205500850
201606|65|108|28|03|4281|202700897
201606|65|108|28|04|5368|260830912
201606|65|108|28|05|5707|286201038
201606|65|108|28|06|5409|306749733
201606|65|108|28|07|7271|420554212
201606|65|108|29|01|6985|182504400
201606|65|108|29|02|7620|393176741
201606|65|108|29|03|8113|440639655
201606|65|108|29|04|9890|478388376
201606|65|108|29|05|11805|569495605
201606|65|108|29|06|12013|491837817
201606|65|108|29|07|12231|503320030
201606|65|108|30|01|288358|6335353655
201606|65|108|30|02|421874|9362768335
201606|65|108|30|03|486520|11103764617
201606|65|108|30|04|602924|14187553754
201606|65|108|30|05|621048|15289506849
201606|65|108|30|06|518985|12598055038
201606|65|108|30|07|363337|9150159253
201606|65|108|31|01|12447|404711859
201606|65|108|31|02|7056|360273857
201606|65|108|31|03|5928|709339508
201606|65|108|31|04|8428|1152019517
201606|65|108|31|05|9964|1136083521
201606|65|108|31|06|11040|918049468
201606|65|108|31|07|17168|843135611
201606|65|108|32|01|31027|304493891
201606|65|108|32|02|35819|327791392
201606|65|108|32|03|39448|396987182
201606|65|108|32|04|49076|462356820
201606|65|108|32|05|49681|495918982
201606|65|108|32|06|41879|414566048
201606|65|108|32|07|33933|341369623
201606|65|108|33|01|2574|87891739
201606|65|108|33|02|4314|141166884
201606|65|108|33|03|4105|123508205
201606|65|108|33|04|5034|172115138
201606|65|108|33|05|5399|172558559
201606|65|108|33|06|4414|143086836
201606|65|108|33|07|3910|136077665
201606|65|108|34|01|91|7745316
201606|65|108|34|02|199|39552112
201606|65|108|34|03|274|54700194
201606|65|108|34|04|492|160843765
201606|65|108|34|05|528|150410861
201606|65|108|34|06|408|95081874
201606|65|108|34|07|282|26906560
201606|65|108|35|01|8676|725674096
201606|65|108|35|02|11942|1142531181
201606|65|108|35|03|12670|1673925407
201606|65|108|35|04|17323|1999176560
201606|65|108|35|05|16221|1741590527
201606|65|108|35|06|13448|1441802467
201606|65|108|35|07|13965|1703660221
201606|65|108|36|01|1406|142072421
201606|65|108|36|02|3288|931371137
201606|65|108|36|03|3976|2107943059
201606|65|108|36|04|4856|1570234247
201606|65|108|36|05|4845|1644311568
201606|65|108|36|06|4016|640983783
201606|65|108|36|07|3206|224447260
201606|65|109|02|02|20|2364106
201606|65|109|02|04|10|5910047
201606|65|109|02|05|5|272771
201606|65|109|02|06|12|5213806
201606|65|109|04|01|239|10633836
201606|65|109|04|02|243|12255609
201606|65|109|04|03|106|10231726
201606|65|109|04|04|169|13657130
201606|65|109|04|05|257|21855246
201606|65|109|04|06|155|23467051
201606|65|109|04|07|299|7845727
201606|65|109|06|02|70|51187189
201606|65|109|06|03|74|61341620
201606|65|109|06|04|97|49906834
201606|65|109|06|05|119|78444350
201606|65|109|06|06|43|27701264
201606|65|109|07|01|50|110636593
201606|65|109|07|02|20|9974962
201606|65|109|07|03|33|16121321
201606|65|109|07|04|37|52701922
201606|65|109|07|05|5|38642615
201606|65|109|07|06|31|48172387
201606|65|109|07|07|66|48219047
201606|65|109|08|01|3791|189070343
201606|65|109|08|02|4951|266777192
201606|65|109|08|03|5306|291432875
201606|65|109|08|04|6158|334476843
201606|65|109|08|05|6325|325806697
201606|65|109|08|06|6022|374362892
201606|65|109|08|07|4988|251650821
201606|65|109|11|01|188|1537747
201606|65|109|11|02|526|4117730
201606|65|109|11|03|614|4222764
201606|65|109|11|04|655|4287286
201606|65|109|11|05|745|4632220
201606|65|109|11|06|510|3818182
201606|65|109|11|07|402|2624503
201606|65|109|13|01|1710|19985252
201606|65|109|13|02|1486|17151299
201606|65|109|13|03|1464|16911379
201606|65|109|13|04|1814|24559183
201606|65|109|13|05|1784|19229367
201606|65|109|13|06|1237|15016363
201606|65|109|13|07|1519|17611136
201606|65|109|15|01|1548|9084287
201606|65|109|15|02|1568|9384949
201606|65|109|15|03|1563|8686360
201606|65|109|15|04|1774|10241855
201606|65|109|15|05|1982|12800451
201606|65|109|15|06|1516|8869936
201606|65|109|15|07|1512|10154721
201606|65|109|16|03|5|3091409
201606|65|109|16|04|5|2273095
201606|65|109|22|02|52|7546676
201606|65|109|22|03|96|19755595
201606|65|109|22|04|106|14823387
201606|65|109|22|05|162|25768358
201606|65|109|22|06|73|13146213
201606|65|109|24|01|1883|6764048
201606|65|109|24|02|1340|6752443
201606|65|109|24|03|765|10326045
201606|65|109|24|04|1135|15939838
201606|65|109|24|05|1465|13616897
201606|65|109|24|06|1045|14254670
201606|65|109|24|07|1756|10480509
201606|65|109|25|02|410|11953577
201606|65|109|25|03|645|27960567
201606|65|109|25|04|744|27699956
201606|65|109|25|05|778|35074343
201606|65|109|25|06|309|19089653
201606|65|109|25|07|155|3769348
201606|65|109|26|02|267|10831002
201606|65|109|26|03|278|6343573
201606|65|109|26|04|318|12012649
201606|65|109|26|05|283|4061486
201606|65|109|26|06|205|6209444
201606|65|109|26|07|303|7666725
201606|65|109|27|02|482|5298065
201606|65|109|27|03|554|4225486
201606|65|109|27|04|550|4373469
201606|65|109|27|05|487|5598532
201606|65|109|27|06|557|4507347
201606|65|109|27|07|408|4682615
201606|65|109|28|01|108|3452645
201606|65|109|28|02|26|819172
201606|65|109|28|03|54|1677350
201606|65|109|28|04|34|806052
201606|65|109|28|05|100|2580891
201606|65|109|28|06|105|4537731
201606|65|109|28|07|113|3347008
201606|65|109|29|04|5|6819285
201606|65|109|30|01|1191|74481143
201606|65|109|30|02|1282|68090030
201606|65|109|30|03|1335|55608883
201606|65|109|30|04|1841|80240474
201606|65|109|30|05|2052|91133051
201606|65|109|30|06|1376|71801317
201606|65|109|30|07|1314|75271843
201606|65|109|32|01|1344|11098510
201606|65|109|32|02|1238|9481177
201606|65|109|32|03|1207|9503734
201606|65|109|32|04|1422|10541715
201606|65|109|32|05|1494|13973108
201606|65|109|32|06|1064|8753325
201606|65|109|32|07|1298|11531282
201606|65|109|33|01|374|10596053
201606|65|109|33|02|225|4205072
201606|65|109|33|03|330|7355238
201606|65|109|33|04|318|6487710
201606|65|109|33|05|278|6466130
201606|65|109|33|06|281|6295277
201606|65|109|33|07|272|6637717
201606|65|109|35|02|96|2159567
201606|65|109|35|03|52|1107036
201606|65|109|35|04|50|1485023
201606|65|109|35|05|108|2122742
201606|65|109|35|06|64|2234413
201606|65|109|35|07|88|2061092
201606|65|109|36|01|10|235038
201606|65|109|36|03|16|394172
201606|65|109|36|04|26|406221
201606|65|109|36|05|15|3981859
201606|65|109|36|06|44|1130493
201606|65|109|36|07|23|311602
201606|65|110|04|02|20|5732980
201606|65|110|04|03|8|5094306
201606|65|110|04|04|5|227310
201606|65|110|04|05|17|215534
201606|65|110|04|06|18|2458402
201606|65|110|04|07|10|218218
201606|65|110|11|01|26|110567
201606|65|110|11|02|112|776866
201606|65|110|11|03|326|3430059
201606|65|110|11|04|275|5289659
201606|65|110|11|05|317|3253553
201606|65|110|11|06|294|4012514
201606|65|110|15|01|486|3717227
201606|65|110|15|02|959|12013031
201606|65|110|15|03|1121|9466968
201606|65|110|15|04|1261|10316738
201606|65|110|15|05|1299|7819291
201606|65|110|15|06|882|6614601
201606|65|110|15|07|485|3474180
201606|65|110|23|02|31|1549991
201606|65|110|23|03|40|4778932
201606|65|110|23|04|25|2241494
201606|65|110|23|05|24|4016011
201606|65|110|23|06|32|4505064
201606|65|110|23|07|8|297168
201606|65|110|24|01|19|138459
201606|65|110|24|02|15|1250271
201606|65|110|24|03|22|1485551
201606|65|110|24|04|29|279496
201606|65|110|24|05|15|170564
201606|65|110|24|06|18|2917701
201606|65|110|24|07|11|110727
201606|65|110|27|02|35|395664
201606|65|110|27|03|30|796637
201606|65|110|27|04|49|2187523
201606|65|110|27|05|40|2245136
201606|65|110|27|06|53|3134287
201606|65|110|27|07|31|14202001
201606|65|110|28|03|16|555591
201606|65|110|28|04|6|444082
201606|65|110|28|05|5|136386
201606|65|110|28|07|10|318233
201606|65|110|30|02|1022|9026680
201606|65|110|30|03|1178|10634774
201606|65|110|30|04|1956|11009970
201606|65|110|30|05|2004|13090399
201606|65|110|30|06|1420|13443916
201606|65|110|30|07|113|776314
201606|65|110|33|07|11|1148731
201606|65|110|35|04|39|2155934
201606|65|110|35|05|8|254715
201606|65|110|35|06|6|11102
201606|65|110|36|03|5|45461900
201606|65|110|36|05|5|9092380
201606|65|111|04|01|293|14826660
201606|65|111|04|02|170|15448248
201606|65|111|04|03|137|15166485
201606|65|111|04|04|148|15673173
201606|65|111|04|05|224|25834825
201606|65|111|04|06|174|7752950
201606|65|111|04|07|281|16317967
201606|65|111|05|01|51|1672284
201606|65|111|05|02|21|740308
201606|65|111|05|03|32|926749
201606|65|111|05|04|52|1661739
201606|65|111|05|05|15|193905
201606|65|111|05|06|26|502851
201606|65|111|05|07|50|1321487
201606|65|111|06|01|9|841045
201606|65|111|06|02|20|338331
201606|65|111|06|03|50|1325420
201606|65|111|06|04|37|1355802
201606|65|111|06|05|38|1258611
201606|65|111|06|06|45|1612170
201606|65|111|06|07|47|1734792
201606|65|111|11|01|219|13156655
201606|65|111|11|02|198|9763344
201606|65|111|11|03|266|13601989
201606|65|111|11|04|302|18359483
201606|65|111|11|05|319|14101428
201606|65|111|11|06|264|9373731
201606|65|111|11|07|241|14856367
201606|65|111|13|01|3080|58436229
201606|65|111|13|02|3274|55326377
201606|65|111|13|03|3212|52421872
201606|65|111|13|04|3557|54371027
